external_id,vehicle_name,vehicle_index,item_type,quantity,rate,unit_type,billing_category
"30,371",Gypsy,0,"Driver Rate, Daily",0,0,Per Day,Contracted
"30,371",Gypsy,0,"Satellite Service, Monthly",12,350,Per Month,Contracted
"30,371",Gypsy,0,"Internet Service, Monthly",12,500,Per Month,Contracted
"30,371",Gypsy,0,"Insurance, Monthly",12,850,Per Month,Contracted
"30,371",Gypsy,0,"IFTA/DOT Fee, Monthly",12,500,Per Month,Contracted
"30,371",Gypsy,0,Fuel Estimate,0,1.55,Per Mile,Contracted
"30,371",Gypsy,0,Engine Services,0,0.75,Per Mile,Contracted
"30,371",Gypsy,0,Admin Fee,1,0,Flat Rate,Contracted
"30,371",Gypsy,0,Miscellaneous,1,0,Flat Rate,Contracted
"30,428",Telluride,0,"Coach Rate, Daily",7,700,Per Day,Contracted
"30,428",Telluride,0,"Driver Rate, Daily",9,425,Per Day,Contracted
"30,428",Telluride,0,"Satellite Service, Daily",7,35,Per Day,Contracted
"30,428",Telluride,0,"Internet Service, Daily",7,50,Per Day,Contracted
"30,428",Telluride,0,"Insurance, Daily",7,0,Per Day,Contracted
"30,428",Telluride,0,"IFTA/DOT Fee, Daily",7,50,Per Day,Contracted
"30,428",Telluride,0,Fuel Estimate,1615,1,Per Mile,Contracted
"30,428",Telluride,0,Engine Services,1615,0.5,Per Mile,Contracted
"30,428",Telluride,0,Weekly Generator Services,1,195,Per Week,Contracted
"30,428",Telluride,0,Interior Cleanings,1,95,Per Week,Contracted
"30,428",Telluride,0,Weekly Coach Wash,1,100,Per Week,Contracted
"30,428",Telluride,0,Linen Cleanings,1,75,Per Week,Contracted
"30,428",Telluride,0,End of Tour Cleaning,1,600,Flat Rate,Contracted
"30,428",Telluride,0,Upholstery Cleaning,1,0,Flat Rate,Contracted
"30,428",Telluride,0,Bed Kit Install / Bunk Change Fee,1,0,Flat Rate,Contracted
"30,428",Telluride,0,Tolls,1,0,Flat Rate,Contracted
"30,428",Telluride,0,Driver Hotel Buy Outs,1,150,Per Quantity,Contracted
"30,428",Telluride,0,Driver Per Diem,9,50,Per Day,Contracted
"30,428",Telluride,0,Admin Fee,1,0,Flat Rate,Contracted
"30,428",Telluride,0,Miscellaneous,1,0,Flat Rate,Contracted
"29,364",All In,0,"Coach Rate, Daily",13,575,Per Day,Contracted
"29,364",All In,0,"Driver Rate, Daily",13,450,Per Day,Contracted
"29,364",All In,0,"Satellite Service, Daily",13,35,Per Day,Contracted
"29,364",All In,0,"Internet Service, Daily",13,50,Per Day,Contracted
"29,364",All In,0,"Insurance, Daily",13,50,Per Day,Contracted
"29,364",All In,0,"IFTA/DOT Fee, Daily",13,50,Per Day,Contracted
"29,364",All In,0,Fuel Estimate,4315,1.3,Per Mile,Contracted
"29,364",All In,0,Engine Services,4315,0.5,Per Mile,Contracted
"29,364",All In,0,Weekly Generator Services,1,195,Per Week,Contracted
"29,364",All In,0,Interior Cleanings,1,95,Per Week,Contracted
"29,364",All In,0,Weekly Coach Wash,1,140,Per Week,Contracted
"29,364",All In,0,Linen Cleanings,1,75,Per Week,Contracted
"29,364",All In,0,End of Tour Cleaning,1,600,Flat Rate,Contracted
"29,364",All In,0,Upholstery Cleaning,1,0,Flat Rate,Contracted
"29,364",All In,0,Bed Kit Install / Bunk Change Fee,1,0,Flat Rate,Contracted
"29,364",All In,0,Tolls,1,265,Flat Rate,Contracted
"29,364",All In,0,Driver Overdrives,3,450,Per Quantity,Contracted
"29,364",All In,0,Driver Per Diem,13,50,Per Day,Contracted
"29,364",All In,0,Admin Fee,1,0,Flat Rate,Contracted
"29,364",All In,0,Miscellaneous,1,0,Flat Rate,Contracted
"29,364",All In,0,"Co-Driver Rate, Daily",4,450,Per Day,Contracted
"29,364",All In,0,Co-Driver Per Diems,4,50,Per Day,Contracted
"29,364",CC9038,1,"Trailer Rate, Daily",13,90,Per Day,Contracted
"29,344",Anonymous,0,"Coach Rate, Daily",61,525,Per Day,Contracted
"29,344",Anonymous,0,"Driver Rate, Daily",61,450,Per Day,Contracted
"29,344",Anonymous,0,"Satellite Service, Daily",61,35,Per Day,Contracted
"29,344",Anonymous,0,"Internet Service, Daily",61,50,Per Day,Contracted
"29,344",Anonymous,0,"Insurance, Daily",61,50,Per Day,Contracted
"29,344",Anonymous,0,"IFTA/DOT Fee, Daily",61,50,Per Day,Contracted
"29,344",Anonymous,0,Fuel Estimate,13250,1.3,Per Mile,Contracted
"29,344",Anonymous,0,Engine Services,13250,0.4,Per Mile,Contracted
"29,344",Anonymous,0,Weekly Generator Services,7,195,Per Week,Contracted
"29,344",Anonymous,0,Interior Cleanings,7,95,Per Week,Contracted
"29,344",Anonymous,0,Weekly Coach Wash,7,140,Per Week,Contracted
"29,344",Anonymous,0,Linen Cleanings,7,75,Per Week,Contracted
"29,344",Anonymous,0,End of Tour Cleaning,1,600,Flat Rate,Contracted
"29,344",Anonymous,0,Upholstery Cleaning,1,0,Flat Rate,Contracted
"29,344",Anonymous,0,Bed Kit Install / Bunk Change Fee,1,0,Flat Rate,Contracted
"29,344",Anonymous,0,Tolls,1,0,Flat Rate,Contracted
"29,344",Anonymous,0,Driver Overdrives,4,450,Per Quantity,Contracted
"29,344",Anonymous,0,Driver Hotel Buy Outs,5,150,Per Quantity,Contracted
"29,344",Anonymous,0,Driver Per Diem,61,50,Per Day,Contracted
"29,344",Anonymous,0,Admin Fee,1,0,Flat Rate,Contracted
"29,344",Anonymous,0,Miscellaneous,1,0,Flat Rate,Contracted
"29,344",Anonymous,0,"Co-Driver Rate, Daily",10,450,Per Day,Contracted
"29,344",Anonymous,0,Co-Driver Per Diems,10,50,Per Day,Contracted
"29,344",CC9004,1,"Trailer Rate, Daily",61,90,Per Day,Contracted
"30,388",Cabaret,0,"Coach Rate, Daily",102,725,Per Day,Contracted
"30,388",Cabaret,0,"Driver Rate, Daily",102,425,Per Day,Contracted
"30,388",Cabaret,0,"Satellite Service, Daily",102,35,Per Day,Contracted
"30,388",Cabaret,0,"Internet Service, Daily",102,50,Per Day,Contracted
"30,388",Cabaret,0,"Insurance, Daily",102,50,Per Day,Contracted
"30,388",Cabaret,0,"IFTA/DOT Fee, Daily",102,50,Per Day,Contracted
"30,388",Cabaret,0,Fuel Estimate,17650,1.3,Per Mile,Contracted
"30,388",Cabaret,0,Engine Services,17650,0.5,Per Mile,Contracted
"30,388",Cabaret,0,Weekly Generator Services,14,195,Per Week,Contracted
"30,388",Cabaret,0,Interior Cleanings,14,95,Per Week,Contracted
"30,388",Cabaret,0,Weekly Coach Wash,14,100,Per Week,Contracted
"30,388",Cabaret,0,Linen Cleanings,14,75,Per Week,Contracted
"30,388",Cabaret,0,End of Tour Cleaning,1,600,Flat Rate,Contracted
"30,388",Cabaret,0,Upholstery Cleaning,1,0,Flat Rate,Contracted
"30,388",Cabaret,0,Bed Kit Install / Bunk Change Fee,1,0,Flat Rate,Contracted
"30,388",Cabaret,0,Tolls,1,980,Flat Rate,Contracted
"30,388",Cabaret,0,Driver Per Diem,102,50,Per Day,Contracted
"30,388",Cabaret,0,Admin Fee,1,0,Flat Rate,Contracted
"30,388",Cabaret,0,Miscellaneous,1,0,Flat Rate,Contracted
"30,378",Havana,0,"Coach Rate, Daily",4,750,Per Day,Contracted
"30,378",Havana,0,"Driver Rate, Daily",4,400,Per Day,Contracted
"30,378",Havana,0,"Satellite Service, Daily",4,35,Per Day,Contracted
"30,378",Havana,0,"Internet Service, Daily",4,50,Per Day,Contracted
"30,378",Havana,0,"Insurance, Daily",4,50,Per Day,Contracted
"30,378",Havana,0,"IFTA/DOT Fee, Daily",4,50,Per Day,Contracted
"30,378",Havana,0,Fuel Estimate,1635,1.5,Per Mile,Contracted
"30,378",Havana,0,Engine Services,1635,0.6,Per Mile,Contracted
"30,378",Havana,0,Weekly Generator Services,1,195,Per Week,Contracted
"30,378",Havana,0,Interior Cleanings,0,95,Per Week,Contracted
"30,378",Havana,0,Weekly Coach Wash,0,100,Per Week,Contracted
"30,378",Havana,0,Linen Cleanings,0,75,Per Week,Contracted
"30,378",Havana,0,End of Tour Cleaning,1,600,Flat Rate,Contracted
"30,378",Havana,0,Upholstery Cleaning,1,0,Flat Rate,Contracted
"30,378",Havana,0,Bed Kit Install / Bunk Change Fee,1,0,Flat Rate,Contracted
"30,378",Havana,0,Tolls,1,25,Flat Rate,Contracted
"30,378",Havana,0,Driver Overdrives,1,400,Per Quantity,Contracted
"30,378",Havana,0,Driver Per Diem,4,50,Per Day,Contracted
"30,378",Havana,0,Admin Fee,1,0,Flat Rate,Contracted
"30,378",Havana,0,Miscellaneous,1,0,Flat Rate,Contracted
"30,378",Havana,0,"Co-Driver Rate, Daily",3,400,Per Day,Contracted
"30,378",Havana,0,Co-Driver Per Diems,3,50,Per Day,Contracted
"30,369",Sapphire,0,"Coach Rate, Daily",22,650,Per Day,Contracted
"30,369",Sapphire,0,"Driver Rate, Daily",22,400,Per Day,Contracted
"30,369",Sapphire,0,"Satellite Service, Daily",22,35,Per Day,Contracted
"30,369",Sapphire,0,"Internet Service, Daily",22,50,Per Day,Contracted
"30,369",Sapphire,0,"Insurance, Daily",22,50,Per Day,Contracted
"30,369",Sapphire,0,"IFTA/DOT Fee, Daily",22,50,Per Day,Contracted
"30,369",Sapphire,0,Fuel Estimate,6426,1.35,Per Mile,Contracted
"30,369",Sapphire,0,Engine Services,6426,0.5,Per Mile,Contracted
"30,369",Sapphire,0,Weekly Generator Services,2,195,Per Week,Contracted
"30,369",Sapphire,0,Interior Cleanings,2,95,Per Week,Contracted
"30,369",Sapphire,0,Weekly Coach Wash,2,100,Per Week,Contracted
"30,369",Sapphire,0,Linen Cleanings,2,75,Per Week,Contracted
"30,369",Sapphire,0,End of Tour Cleaning,1,600,Flat Rate,Contracted
"30,369",Sapphire,0,Upholstery Cleaning,1,0,Flat Rate,Contracted
"30,369",Sapphire,0,Bed Kit Install / Bunk Change Fee,1,0,Flat Rate,Contracted
"30,369",Sapphire,0,Tolls,1,220,Flat Rate,Contracted
"30,369",Sapphire,0,Driver Hotel Buy Outs,5,150,Per Quantity,Contracted
"30,369",Sapphire,0,Driver Per Diem,22,50,Per Day,Contracted
"30,369",Sapphire,0,Admin Fee,1,0,Flat Rate,Contracted
"30,369",Sapphire,0,Miscellaneous,1,0,Flat Rate,Contracted
"30,369",Sapphire,0,"Co-Driver Rate, Daily",2,400,Per Day,Contracted
"30,369",Sapphire,0,Co-Driver Per Diems,2,50,Per Day,Contracted
"29,319",Encore,0,"Coach Rate, Monthly",12,20000,Per Month,Contracted
"29,319",Encore,0,"Driver Rate, Daily",0,328.77,Per Day,Contracted
"29,319",Encore,0,"Satellite Service, Monthly",12,500,Per Month,Contracted
"29,319",Encore,0,"Internet Service, Monthly",12,1000,Per Month,Contracted
"29,319",Encore,0,"Insurance, Monthly",12,850,Per Month,Contracted
"29,319",Encore,0,"IFTA/DOT Fee, Monthly",12,500,Per Month,Contracted
"29,319",Encore,0,Fuel Estimate,0,1.55,Per Mile,Contracted
"29,319",Encore,0,Engine Services,0,0.75,Per Mile,Contracted
"29,319",Encore,0,Admin Fee,1,0,Flat Rate,Contracted
"29,319",Encore,0,Miscellaneous,1,0,Flat Rate,Contracted
"29,319",Presley,1,"Coach Rate, Monthly",12,22000,Per Month,Contracted
"29,319",Presley,1,"Driver Rate, Daily",0,328.77,Per Day,Contracted
"29,319",Presley,1,"Satellite Service, Monthly",12,500,Per Month,Contracted
"29,319",Presley,1,"Internet Service, Monthly",12,1000,Per Month,Contracted
"29,319",Presley,1,"Insurance, Monthly",12,850,Per Month,Contracted
"29,319",Presley,1,"IFTA/DOT Fee, Monthly",12,500,Per Month,Contracted
"29,319",Presley,1,Fuel Estimate,0,0,Per Mile,Contracted
"29,319",Presley,1,Engine Services,0,0.75,Per Mile,Contracted
"29,319",Presley,1,Admin Fee,1,0,Flat Rate,Contracted
"29,319",Presley,1,Miscellaneous,1,0,Flat Rate,Contracted
"30,494",Tupelo Honey,0,"Coach Rate, Daily",21,400,Per Day,Contracted
"30,494",Tupelo Honey,0,"Driver Rate, Daily",21,450,Per Day,Contracted
"30,494",Tupelo Honey,0,"Satellite Service, Daily",21,0,Per Day,Contracted
"30,494",Tupelo Honey,0,"Internet Service, Daily",21,50,Per Day,Contracted
"30,494",Tupelo Honey,0,"Insurance, Daily",21,0,Per Day,Contracted
"30,494",Tupelo Honey,0,"IFTA/DOT Fee, Daily",21,0,Per Day,Contracted
"30,494",Tupelo Honey,0,Fuel Estimate,7950,1.1,Per Mile,Contracted
"30,494",Tupelo Honey,0,Engine Services,7950,0.2,Per Mile,Contracted
"30,494",Tupelo Honey,0,Weekly Generator Services,4,195,Per Week,Contracted
"30,494",Tupelo Honey,0,Interior Cleanings,4,95,Per Week,Contracted
"30,494",Tupelo Honey,0,Weekly Coach Wash,4,100,Per Week,Contracted
"30,494",Tupelo Honey,0,Linen Cleanings,4,75,Per Week,Contracted
"30,494",Tupelo Honey,0,End of Tour Cleaning,1,600,Flat Rate,Contracted
"30,494",Tupelo Honey,0,Upholstery Cleaning,1,0,Flat Rate,Contracted
"30,494",Tupelo Honey,0,Bed Kit Install / Bunk Change Fee,1,0,Flat Rate,Contracted
"30,494",Tupelo Honey,0,Tolls,1,120,Flat Rate,Contracted
"30,494",Tupelo Honey,0,Driver Per Diem,21,50,Per Day,Contracted
"30,494",Tupelo Honey,0,Admin Fee,1,0,Flat Rate,Contracted
"30,494",Tupelo Honey,0,Miscellaneous,1,0,Flat Rate,Contracted
"30,493",The Rig,0,"Coach Rate, Daily",3,500,Per Day,Contracted
"30,493",The Rig,0,"Driver Rate, Daily",3,450,Per Day,Contracted
"30,493",The Rig,0,"Satellite Service, Daily",3,0,Per Day,Contracted
"30,493",The Rig,0,"Internet Service, Daily",3,0,Per Day,Contracted
"30,493",The Rig,0,"Insurance, Daily",3,0,Per Day,Contracted
"30,493",The Rig,0,"IFTA/DOT Fee, Daily",3,0,Per Day,Contracted
"30,493",The Rig,0,Fuel Estimate,1100,1.1,Per Mile,Contracted
"30,493",The Rig,0,Engine Services,1100,0.2,Per Mile,Contracted
"30,493",The Rig,0,Weekly Generator Services,1,195,Per Week,Contracted
"30,493",The Rig,0,Interior Cleanings,0,95,Per Week,Contracted
"30,493",The Rig,0,Weekly Coach Wash,0,100,Per Week,Contracted
"30,493",The Rig,0,Linen Cleanings,0,75,Per Week,Contracted
"30,493",The Rig,0,End of Tour Cleaning,1,600,Flat Rate,Contracted
"30,493",The Rig,0,Upholstery Cleaning,1,0,Flat Rate,Contracted
"30,493",The Rig,0,Bed Kit Install / Bunk Change Fee,1,0,Flat Rate,Contracted
"30,493",The Rig,0,Tolls,1,0,Flat Rate,Contracted
"30,493",The Rig,0,Driver Overdrives,2,450,Per Quantity,Contracted
"30,493",The Rig,0,Driver Per Diem,3,50,Per Day,Contracted
"30,493",The Rig,0,Admin Fee,1,0,Flat Rate,Contracted
"30,493",The Rig,0,Miscellaneous,1,0,Flat Rate,Contracted
"30,459",Phantom,0,"Coach Rate, Daily",2,550,Per Day,Contracted
"30,459",Phantom,0,"Driver Rate, Daily",2,500,Per Day,Contracted
"30,459",Phantom,0,"Satellite Service, Daily",2,35,Per Day,Contracted
"30,459",Phantom,0,"Internet Service, Daily",2,50,Per Day,Contracted
"30,459",Phantom,0,"Insurance, Daily",2,50,Per Day,Contracted
"30,459",Phantom,0,"IFTA/DOT Fee, Daily",2,50,Per Day,Contracted
"30,459",Phantom,0,Fuel Estimate,65,1.3,Per Mile,Contracted
"30,459",Phantom,0,Engine Services,65,0.5,Per Mile,Contracted
"30,459",Phantom,0,Weekly Generator Services,1,195,Per Week,Contracted
"30,459",Phantom,0,Interior Cleanings,0,95,Per Week,Contracted
"30,459",Phantom,0,Weekly Coach Wash,0,100,Per Week,Contracted
"30,459",Phantom,0,Linen Cleanings,0,75,Per Week,Contracted
"30,459",Phantom,0,End of Tour Cleaning,1,600,Flat Rate,Contracted
"30,459",Phantom,0,Upholstery Cleaning,1,0,Flat Rate,Contracted
"30,459",Phantom,0,Bed Kit Install / Bunk Change Fee,1,0,Flat Rate,Contracted
"30,459",Phantom,0,Tolls,1,0,Flat Rate,Contracted
"30,459",Phantom,0,Driver Per Diem,2,50,Per Day,Contracted
"30,459",Phantom,0,Admin Fee,1,0,Flat Rate,Contracted
"30,459",Phantom,0,Miscellaneous,1,0,Flat Rate,Contracted
"29,230",Drifter,0,"Coach Rate, Daily",3,550,Per Day,Contracted
"29,230",Drifter,0,"Driver Rate, Daily",3,450,Per Day,Contracted
"29,230",Drifter,0,"Satellite Service, Daily",3,35,Per Day,Contracted
"29,230",Drifter,0,"Internet Service, Daily",3,50,Per Day,Contracted
"29,230",Drifter,0,"Insurance, Daily",3,50,Per Day,Contracted
"29,230",Drifter,0,"IFTA/DOT Fee, Daily",3,50,Per Day,Contracted
"29,230",Drifter,0,Fuel Estimate,1460,1.15,Per Mile,Contracted
"29,230",Drifter,0,Engine Services,1460,0.5,Per Mile,Contracted
"29,230",Drifter,0,Weekly Generator Services,1,195,Per Week,Contracted
"29,230",Drifter,0,Interior Cleanings,0,0,Per Week,Contracted
"29,230",Drifter,0,Weekly Coach Wash,0,0,Per Week,Contracted
"29,230",Drifter,0,Linen Cleanings,0,0,Per Week,Contracted
"29,230",Drifter,0,End of Tour Cleaning,1,600,Flat Rate,Contracted
"29,230",Drifter,0,Upholstery Cleaning,1,0,Flat Rate,Contracted
"29,230",Drifter,0,Bed Kit Install / Bunk Change Fee,1,0,Flat Rate,Contracted
"29,230",Drifter,0,Tolls,1,0,Flat Rate,Contracted
"29,230",Drifter,0,Driver Per Diem,3,50,Per Day,Contracted
"29,230",Drifter,0,Admin Fee,1,0,Flat Rate,Contracted
"29,230",Drifter,0,Miscellaneous,1,0,Flat Rate,Contracted
"29,230",Drifter,0,"Co-Driver Rate, Daily",3,450,Per Day,Contracted
"29,230",Drifter,0,Co-Driver Per Diems,3,50,Per Day,Contracted
"29,273",Aspen,0,"Coach Rate, Monthly",12,25000,Per Month,Contracted
"29,273",Aspen,0,"Driver Rate, Daily",0,0,Per Day,Contracted
"29,273",Aspen,0,"Satellite Service, Monthly",12,350,Per Month,Contracted
"29,273",Aspen,0,"Internet Service, Monthly",12,500,Per Month,Contracted
"29,273",Aspen,0,"Insurance, Monthly",12,500,Per Month,Contracted
"29,273",Aspen,0,"IFTA/DOT Fee, Monthly",12,500,Per Month,Contracted
"29,273",Aspen,0,Fuel Estimate,0,1.4,Per Mile,Contracted
"29,273",Aspen,0,Engine Services,0,0.65,Per Mile,Contracted
"29,273",Aspen,0,Admin Fee,1,0,Flat Rate,Contracted
"29,273",Aspen,0,Miscellaneous,1,0,Flat Rate,Contracted
"29,361",Highways,0,"Coach Rate, Daily",3,800,Per Day,Contracted
"29,361",Highways,0,"Driver Rate, Daily",3,425,Per Day,Contracted
"29,361",Highways,0,"Satellite Service, Daily",3,35,Per Day,Contracted
"29,361",Highways,0,"Internet Service, Daily",3,50,Per Day,Contracted
"29,361",Highways,0,"Insurance, Daily",3,50,Per Day,Contracted
"29,361",Highways,0,"IFTA/DOT Fee, Daily",3,50,Per Day,Contracted
"29,361",Highways,0,Fuel Estimate,1605,1.3,Per Mile,Contracted
"29,361",Highways,0,Engine Services,1605,0.5,Per Mile,Contracted
"29,361",Highways,0,Weekly Generator Services,1,195,Per Week,Contracted
"29,361",Highways,0,Interior Cleanings,0,95,Per Week,Contracted
"29,361",Highways,0,Weekly Coach Wash,0,100,Per Week,Contracted
"29,361",Highways,0,Linen Cleanings,0,75,Per Week,Contracted
"29,361",Highways,0,End of Tour Cleaning,1,600,Flat Rate,Contracted
"29,361",Highways,0,Upholstery Cleaning,1,0,Flat Rate,Contracted
"29,361",Highways,0,Bed Kit Install / Bunk Change Fee,1,0,Flat Rate,Contracted
"29,361",Highways,0,Tolls,1,0,Flat Rate,Contracted
"29,361",Highways,0,Driver Per Diem,3,50,Per Day,Contracted
"29,361",Highways,0,Admin Fee,1,0,Flat Rate,Contracted
"29,361",Highways,0,Miscellaneous,1,0,Flat Rate,Contracted
"29,361",Highways,0,"Co-Driver Rate, Daily",3,425,Per Day,Contracted
"29,361",Highways,0,Co-Driver Per Diems,3,50,Per Day,Contracted
"29,361",Matador,1,"Coach Rate, Daily",3,700,Per Day,Contracted
"29,361",Matador,1,"Driver Rate, Daily",3,450,Per Day,Contracted
"29,361",Matador,1,"Satellite Service, Daily",3,35,Per Day,Contracted
"29,361",Matador,1,"Internet Service, Daily",3,50,Per Day,Contracted
"29,361",Matador,1,"Insurance, Daily",3,50,Per Day,Contracted
"29,361",Matador,1,"IFTA/DOT Fee, Daily",3,50,Per Day,Contracted
"29,361",Matador,1,Fuel Estimate,1605,1.3,Per Mile,Contracted
"29,361",Matador,1,Engine Services,1605,0.5,Per Mile,Contracted
"29,361",Matador,1,Weekly Generator Services,1,195,Per Week,Contracted
"29,361",Matador,1,Interior Cleanings,0,95,Per Week,Contracted
"29,361",Matador,1,Weekly Coach Wash,0,100,Per Week,Contracted
"29,361",Matador,1,Linen Cleanings,0,75,Per Week,Contracted
"29,361",Matador,1,End of Tour Cleaning,1,600,Flat Rate,Contracted
"29,361",Matador,1,Upholstery Cleaning,1,0,Flat Rate,Contracted
"29,361",Matador,1,Bed Kit Install / Bunk Change Fee,1,0,Flat Rate,Contracted
"29,361",Matador,1,Tolls,1,0,Flat Rate,Contracted
"29,361",Matador,1,Driver Per Diem,3,50,Per Day,Contracted
"29,361",Matador,1,Admin Fee,1,0,Flat Rate,Contracted
"29,361",Matador,1,Miscellaneous,1,0,Flat Rate,Contracted
"29,361",Matador,1,"Co-Driver Rate, Daily",3,450,Per Day,Contracted
"29,361",Matador,1,Co-Driver Per Diems,3,50,Per Day,Contracted
