external_id,seq_number,artist_name,quote_name,quote_number,status,type,quoted_lease_start_date,quoted_lease_end_date,tour_start_date,tour_end_date,quoted_lease_days,tour_days,billed_bus_days,main_driver_days,billed_driver_days,total_estimated_miles,driver_deadhead_front_days,driver_deadhead_rear_days,bus_deadhead_front_days,bus_deadhead_rear_days,co_driver_days,discount_days,main_driver_overdrives,quoted_lease_months,tour_months,notes,_startracker_status,_is_contract,_startracker_total
30476,30476,Animals As Leaders,"March 29 - June 5, 2026",Q-ANIMALS-AS-LEADERS-30476,Draft,Short Term,2026  12:00:00 AM-03-29,2026  12:00:00 AM-05-30,2026  12:00:00 AM-03-29,2026  12:00:00 AM-05-30,63,63,70,70,70,17215,5,2,5,2,3,0,10,,,,Quote - Active,false,157779.59
