TourID,Status,Archive,AllInclusive,PayCommission,TourName,Notes,CustomerName,Name,Address1,Address2,City,State,Zip,Contact1,Phone1,Fax1,EMail1,Contact2,Phone2,Fax2,EMail2,BusTrailer,Driver,CoDriver,StartDate,EndDate,TourDays,DiscountedDays,BilledDays,BusDays,BusMonths,DriverDays,AddDriverDays,TravelDaysIn,TravelDaysOut,DriverDHF,DriverDHR,TotalMileage,PriceNotes,BusRate,BusRateType,BusTotal,BusBillingType,DriverRate,DriverTotal,DriverBillingType,CoDriverRate,AddDriverTotal,AddDriverBillingType,DOTRate,DOTRateType,DOTTotal,DOTBillingType,SatelliteRate,SatelliteRateType,SatelliteTotal,SatelliteBillingType,InternetRate,InternetRateType,InternetTotal,InternetBillingType,InsuranceRate,InsuranceRateType,InsuranceTotal,InsuranceBillingType,HotelBuyOutQty,HotelBuyOutRate,HotelBuyOutTotal,HotelBuyoutBillingType,DriverODQty,DriverODRate,DriverODTotal,DriverODBillingType,InteriorCleaning,InteriorCleaningTotal,InteriorCleanBillingType,BusWashRate,BusWashTotal,BusWashBillingType,LinenRate,LinenTotal,LinenBillingType,GeneratorRate,GeneratorTotal,GeneratorBillingType,FuelRate,FuelTotal,FuelBillingType,EngineRate,EngineTotal,EngineBillingType,Upholstery,UpholsteryBillingType,CleaningTotal,CleaningBillingType,BedKitTotal,BedkitBillingType,PerDeimTotal,PerDiemBillingType,MiscDesc,MiscTotal,MiscBillingType,Tolls,TollsBillingType,PayrollFeeTotal,PayrollFeeBillingType,AdminTotal,AdminFeeBillingType,IncludedInContract,DriverCollect,ClientResp,TourBudget
29384,Quote - Active,False,False,False,"May 28 - August 19, 2026",Pay Fuel on road. $0.60/Mile,Megan Moroney,Megan Moroney,,,,,,,,,,,,,,Anonymous,.,,5/28/2026  12:00:00 AM,8/19/2026  12:00:00 AM,84,0,84,84.00 ,0.00 ,0.00 ,0.00 ,0,0,0.00 ,0.00 ,0,,700.00 ,Per Day,"58,800.00 ",Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,50.00 ,Per Day,"4,200.00 ",Contract,35.00 ,Per Day,"2,940.00 ",Contract,50.00 ,Per Day,"4,200.00 ",Contract,50.00 ,Per Day,"4,200.00 ",Contract,0.00 ,0.00 ,0.00 ,Contract,0.00 ,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,1.55 ,0.00 ,Client,0.50 ,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,"74,340.00 ",0.00 ,0.00 ,"74,340.00 "
29384,Quote - Active,False,False,False,"May 28 - August 19, 2026",Pay Fuel on road. $0.60/Mile,Megan Moroney,Megan Moroney,,,,,,,,,,,,,,Aspen,.,,5/28/2026  12:00:00 AM,8/19/2026  12:00:00 AM,84,0,84,84.00 ,0.00 ,0.00 ,0.00 ,0,0,0.00 ,0.00 ,0,,850.00 ,Per Day,"71,400.00 ",Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,50.00 ,Per Day,"4,200.00 ",Contract,35.00 ,Per Day,"2,940.00 ",Contract,50.00 ,Per Day,"4,200.00 ",Contract,50.00 ,Per Day,"4,200.00 ",Contract,0.00 ,0.00 ,0.00 ,Contract,0.00 ,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,1.55 ,0.00 ,Contract,0.75 ,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,"86,940.00 ",0.00 ,0.00 ,"86,940.00 "
29384,Quote - Active,False,False,False,"May 28 - August 19, 2026",Pay Fuel on road. $0.60/Mile,Megan Moroney,Megan Moroney,,,,,,,,,,,,,,Gypsy,,,5/28/2026  12:00:00 AM,8/19/2026  12:00:00 AM,84,0,84,84.00 ,0.00 ,0.00 ,0.00 ,0,0,0.00 ,0.00 ,0,,850.00 ,Per Day,"71,400.00 ",Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,50.00 ,Per Day,"4,200.00 ",Contract,35.00 ,Per Day,"2,940.00 ",Contract,50.00 ,Per Day,"4,200.00 ",Contract,50.00 ,Per Day,"4,200.00 ",Contract,0.00 ,0.00 ,0.00 ,Contract,0.00 ,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,1.55 ,0.00 ,Contract,0.75 ,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,"86,940.00 ",0.00 ,0.00 ,"86,940.00 "
29384,Quote - Active,False,False,False,"May 28 - August 19, 2026",Pay Fuel on road. $0.60/Mile,Megan Moroney,Megan Moroney,,,,,,,,,,,,,,Havana,.,,5/28/2026  12:00:00 AM,8/19/2026  12:00:00 AM,84,0,84,84.00 ,0.00 ,0.00 ,0.00 ,0,0,0.00 ,0.00 ,0,,850.00 ,Per Day,"71,400.00 ",Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,50.00 ,Per Day,"4,200.00 ",Contract,35.00 ,Per Day,"2,940.00 ",Contract,50.00 ,Per Day,"4,200.00 ",Contract,50.00 ,Per Day,"4,200.00 ",Contract,0.00 ,0.00 ,0.00 ,Contract,0.00 ,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,1.55 ,0.00 ,Contract,0.75 ,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,"86,940.00 ",0.00 ,0.00 ,"86,940.00 "
29384,Quote - Active,False,False,False,"May 28 - August 19, 2026",Pay Fuel on road. $0.60/Mile,Megan Moroney,Megan Moroney,,,,,,,,,,,,,,Hickory,,,5/28/2026  12:00:00 AM,8/19/2026  12:00:00 AM,84,0,84,84.00 ,0.00 ,0.00 ,0.00 ,0,0,0.00 ,0.00 ,0,,850.00 ,Per Day,"71,400.00 ",Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,50.00 ,Per Day,"4,200.00 ",Contract,35.00 ,Per Day,"2,940.00 ",Contract,50.00 ,Per Day,"4,200.00 ",Contract,50.00 ,Per Day,"4,200.00 ",Contract,0.00 ,0.00 ,0.00 ,Contract,0.00 ,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.75 ,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,"86,940.00 ",0.00 ,0.00 ,"86,940.00 "
29384,Quote - Active,False,False,False,"May 28 - August 19, 2026",Pay Fuel on road. $0.60/Mile,Megan Moroney,Megan Moroney,,,,,,,,,,,,,,Liberty,.,,5/28/2026  12:00:00 AM,8/19/2026  12:00:00 AM,84,0,84,84.00 ,0.00 ,0.00 ,0.00 ,0,0,0.00 ,0.00 ,0,,700.00 ,Per Day,"58,800.00 ",Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,50.00 ,Per Day,"4,200.00 ",Contract,35.00 ,Per Day,"2,940.00 ",Contract,50.00 ,Per Day,"4,200.00 ",Contract,50.00 ,Per Day,"4,200.00 ",Contract,0.00 ,0.00 ,0.00 ,Contract,0.00 ,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,1.55 ,0.00 ,Contract,0.75 ,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,"74,340.00 ",0.00 ,0.00 ,"74,340.00 "
29384,Quote - Active,False,False,False,"May 28 - August 19, 2026",Pay Fuel on road. $0.60/Mile,Megan Moroney,Megan Moroney,,,,,,,,,,,,,,Temptation,.,,5/28/2026  12:00:00 AM,8/19/2026  12:00:00 AM,84,0,84,84.00 ,0.00 ,0.00 ,0.00 ,0,0,0.00 ,0.00 ,0,,700.00 ,Per Day,"58,800.00 ",Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,50.00 ,Per Day,"4,200.00 ",Contract,35.00 ,Per Day,"2,940.00 ",Contract,50.00 ,Per Day,"4,200.00 ",Contract,50.00 ,Per Day,"4,200.00 ",Contract,0.00 ,0.00 ,0.00 ,Contract,0.00 ,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,1.55 ,0.00 ,Contract,0.75 ,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,"74,340.00 ",0.00 ,0.00 ,"74,340.00 "
29384,Quote - Active,False,False,False,"May 28 - August 19, 2026",Pay Fuel on road. $0.60/Mile,Megan Moroney,Megan Moroney,,,,,,,,,,,,,,Velocity,.,,5/28/2026  12:00:00 AM,8/19/2026  12:00:00 AM,84,0,84,84.00 ,0.00 ,0.00 ,0.00 ,0,0,0.00 ,0.00 ,0,,700.00 ,Per Day,"58,800.00 ",Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,50.00 ,Per Day,"4,200.00 ",Contract,35.00 ,Per Day,"2,940.00 ",Contract,50.00 ,Per Day,"4,200.00 ",Contract,50.00 ,Per Day,"4,200.00 ",Contract,0.00 ,0.00 ,0.00 ,Contract,0.00 ,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,0.00 ,0.00 ,Contract,1.55 ,0.00 ,Client,0.50 ,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,0.00 ,Contract,"74,340.00 ",0.00 ,0.00 ,"74,340.00 "
