external_id,vehicle_name,vehicle_index,use_custom_tour_data,custom_tour_start_date,custom_tour_end_date,custom_total_estimated_miles,custom_tour_days,custom_billed_bus_days,custom_main_driver_days
40001,Silverado,0,false,,,,,,
40002,Maverick,0,false,,,,,,
40003,Backdraft,0,false,,,,,,
40004,Freedom,0,false,,,,,,
40005,Cobra,0,false,,,,,,
40005,Viper,1,false,,,,,,
40006,Stallion,0,false,,,,,,
40007,Mustang,0,false,,,,,,
40008,Charger,0,false,,,,,,
40009,Challenger,0,false,,,,,,
